x_path,y_path
resources/data/mesh/sample_x51.npy,resources/data/mesh/sample_y51.npy
resources/data/mesh/sample_x52.npy,resources/data/mesh/sample_y52.npy
resources/data/mesh/sample_x53.npy,resources/data/mesh/sample_y53.npy
resources/data/mesh/sample_x54.npy,resources/data/mesh/sample_y54.npy
resources/data/mesh/sample_x55.npy,resources/data/mesh/sample_y55.npy
resources/data/mesh/sample_x56.npy,resources/data/mesh/sample_y56.npy
resources/data/mesh/sample_x57.npy,resources/data/mesh/sample_y57.npy
resources/data/mesh/sample_x58.npy,resources/data/mesh/sample_y58.npy
resources/data/mesh/sample_x59.npy,resources/data/mesh/sample_y59.npy
resources/data/mesh/sample_x60.npy,resources/data/mesh/sample_y60.npy
resources/data/mesh/sample_x61.npy,resources/data/mesh/sample_y61.npy
resources/data/mesh/sample_x62.npy,resources/data/mesh/sample_y62.npy
resources/data/mesh/sample_x63.npy,resources/data/mesh/sample_y63.npy
resources/data/mesh/sample_x64.npy,resources/data/mesh/sample_y64.npy
resources/data/mesh/sample_x65.npy,resources/data/mesh/sample_y65.npy
resources/data/mesh/sample_x66.npy,resources/data/mesh/sample_y66.npy
resources/data/mesh/sample_x67.npy,resources/data/mesh/sample_y67.npy
resources/data/mesh/sample_x68.npy,resources/data/mesh/sample_y68.npy
resources/data/mesh/sample_x69.npy,resources/data/mesh/sample_y69.npy
resources/data/mesh/sample_x70.npy,resources/data/mesh/sample_y70.npy
resources/data/mesh/sample_x71.npy,resources/data/mesh/sample_y71.npy
resources/data/mesh/sample_x72.npy,resources/data/mesh/sample_y72.npy
resources/data/mesh/sample_x73.npy,resources/data/mesh/sample_y73.npy
resources/data/mesh/sample_x74.npy,resources/data/mesh/sample_y74.npy
resources/data/mesh/sample_x75.npy,resources/data/mesh/sample_y75.npy
resources/data/mesh/sample_x76.npy,resources/data/mesh/sample_y76.npy
resources/data/mesh/sample_x77.npy,resources/data/mesh/sample_y77.npy
resources/data/mesh/sample_x78.npy,resources/data/mesh/sample_y78.npy
resources/data/mesh/sample_x79.npy,resources/data/mesh/sample_y79.npy
resources/data/mesh/sample_x80.npy,resources/data/mesh/sample_y80.npy
resources/data/mesh/sample_x81.npy,resources/data/mesh/sample_y81.npy
resources/data/mesh/sample_x82.npy,resources/data/mesh/sample_y82.npy
resources/data/mesh/sample_x83.npy,resources/data/mesh/sample_y83.npy
resources/data/mesh/sample_x84.npy,resources/data/mesh/sample_y84.npy
resources/data/mesh/sample_x85.npy,resources/data/mesh/sample_y85.npy
resources/data/mesh/sample_x86.npy,resources/data/mesh/sample_y86.npy
resources/data/mesh/sample_x87.npy,resources/data/mesh/sample_y87.npy
resources/data/mesh/sample_x88.npy,resources/data/mesh/sample_y88.npy
resources/data/mesh/sample_x89.npy,resources/data/mesh/sample_y89.npy
resources/data/mesh/sample_x90.npy,resources/data/mesh/sample_y90.npy
resources/data/mesh/sample_x91.npy,resources/data/mesh/sample_y91.npy
resources/data/mesh/sample_x92.npy,resources/data/mesh/sample_y92.npy
resources/data/mesh/sample_x93.npy,resources/data/mesh/sample_y93.npy
resources/data/mesh/sample_x94.npy,resources/data/mesh/sample_y94.npy
resources/data/mesh/sample_x95.npy,resources/data/mesh/sample_y95.npy
resources/data/mesh/sample_x96.npy,resources/data/mesh/sample_y96.npy
resources/data/mesh/sample_x97.npy,resources/data/mesh/sample_y97.npy
resources/data/mesh/sample_x98.npy,resources/data/mesh/sample_y98.npy
resources/data/mesh/sample_x99.npy,resources/data/mesh/sample_y99.npy
resources/data/mesh/sample_x100.npy,resources/data/mesh/sample_y100.npy
resources/data/mesh/sample_x101.npy,resources/data/mesh/sample_y101.npy
resources/data/mesh/sample_x102.npy,resources/data/mesh/sample_y102.npy
resources/data/mesh/sample_x103.npy,resources/data/mesh/sample_y103.npy
resources/data/mesh/sample_x104.npy,resources/data/mesh/sample_y104.npy
resources/data/mesh/sample_x105.npy,resources/data/mesh/sample_y105.npy
resources/data/mesh/sample_x106.npy,resources/data/mesh/sample_y106.npy
resources/data/mesh/sample_x107.npy,resources/data/mesh/sample_y107.npy
resources/data/mesh/sample_x108.npy,resources/data/mesh/sample_y108.npy
resources/data/mesh/sample_x109.npy,resources/data/mesh/sample_y109.npy
resources/data/mesh/sample_x110.npy,resources/data/mesh/sample_y110.npy
resources/data/mesh/sample_x111.npy,resources/data/mesh/sample_y111.npy
resources/data/mesh/sample_x112.npy,resources/data/mesh/sample_y112.npy
resources/data/mesh/sample_x113.npy,resources/data/mesh/sample_y113.npy
resources/data/mesh/sample_x114.npy,resources/data/mesh/sample_y114.npy
resources/data/mesh/sample_x115.npy,resources/data/mesh/sample_y115.npy
resources/data/mesh/sample_x116.npy,resources/data/mesh/sample_y116.npy
resources/data/mesh/sample_x117.npy,resources/data/mesh/sample_y117.npy
resources/data/mesh/sample_x118.npy,resources/data/mesh/sample_y118.npy
resources/data/mesh/sample_x119.npy,resources/data/mesh/sample_y119.npy
resources/data/mesh/sample_x120.npy,resources/data/mesh/sample_y120.npy
resources/data/mesh/sample_x121.npy,resources/data/mesh/sample_y121.npy
resources/data/mesh/sample_x122.npy,resources/data/mesh/sample_y122.npy
resources/data/mesh/sample_x123.npy,resources/data/mesh/sample_y123.npy
resources/data/mesh/sample_x124.npy,resources/data/mesh/sample_y124.npy
resources/data/mesh/sample_x125.npy,resources/data/mesh/sample_y125.npy
resources/data/mesh/sample_x126.npy,resources/data/mesh/sample_y126.npy
resources/data/mesh/sample_x127.npy,resources/data/mesh/sample_y127.npy
resources/data/mesh/sample_x128.npy,resources/data/mesh/sample_y128.npy
resources/data/mesh/sample_x129.npy,resources/data/mesh/sample_y129.npy
resources/data/mesh/sample_x130.npy,resources/data/mesh/sample_y130.npy
resources/data/mesh/sample_x131.npy,resources/data/mesh/sample_y131.npy
resources/data/mesh/sample_x132.npy,resources/data/mesh/sample_y132.npy
resources/data/mesh/sample_x133.npy,resources/data/mesh/sample_y133.npy
resources/data/mesh/sample_x134.npy,resources/data/mesh/sample_y134.npy
resources/data/mesh/sample_x135.npy,resources/data/mesh/sample_y135.npy
resources/data/mesh/sample_x136.npy,resources/data/mesh/sample_y136.npy
resources/data/mesh/sample_x137.npy,resources/data/mesh/sample_y137.npy
resources/data/mesh/sample_x138.npy,resources/data/mesh/sample_y138.npy
resources/data/mesh/sample_x139.npy,resources/data/mesh/sample_y139.npy
resources/data/mesh/sample_x140.npy,resources/data/mesh/sample_y140.npy
resources/data/mesh/sample_x141.npy,resources/data/mesh/sample_y141.npy
resources/data/mesh/sample_x142.npy,resources/data/mesh/sample_y142.npy
resources/data/mesh/sample_x143.npy,resources/data/mesh/sample_y143.npy
resources/data/mesh/sample_x144.npy,resources/data/mesh/sample_y144.npy
resources/data/mesh/sample_x145.npy,resources/data/mesh/sample_y145.npy
resources/data/mesh/sample_x146.npy,resources/data/mesh/sample_y146.npy
resources/data/mesh/sample_x147.npy,resources/data/mesh/sample_y147.npy
resources/data/mesh/sample_x148.npy,resources/data/mesh/sample_y148.npy
resources/data/mesh/sample_x149.npy,resources/data/mesh/sample_y149.npy
resources/data/mesh/sample_x150.npy,resources/data/mesh/sample_y150.npy
resources/data/mesh/sample_x151.npy,resources/data/mesh/sample_y151.npy
resources/data/mesh/sample_x152.npy,resources/data/mesh/sample_y152.npy
resources/data/mesh/sample_x153.npy,resources/data/mesh/sample_y153.npy
resources/data/mesh/sample_x154.npy,resources/data/mesh/sample_y154.npy
resources/data/mesh/sample_x155.npy,resources/data/mesh/sample_y155.npy
resources/data/mesh/sample_x156.npy,resources/data/mesh/sample_y156.npy
resources/data/mesh/sample_x157.npy,resources/data/mesh/sample_y157.npy
resources/data/mesh/sample_x158.npy,resources/data/mesh/sample_y158.npy
resources/data/mesh/sample_x159.npy,resources/data/mesh/sample_y159.npy
resources/data/mesh/sample_x160.npy,resources/data/mesh/sample_y160.npy
resources/data/mesh/sample_x161.npy,resources/data/mesh/sample_y161.npy
resources/data/mesh/sample_x162.npy,resources/data/mesh/sample_y162.npy
resources/data/mesh/sample_x163.npy,resources/data/mesh/sample_y163.npy
resources/data/mesh/sample_x164.npy,resources/data/mesh/sample_y164.npy
resources/data/mesh/sample_x165.npy,resources/data/mesh/sample_y165.npy
resources/data/mesh/sample_x166.npy,resources/data/mesh/sample_y166.npy
resources/data/mesh/sample_x167.npy,resources/data/mesh/sample_y167.npy
resources/data/mesh/sample_x168.npy,resources/data/mesh/sample_y168.npy
resources/data/mesh/sample_x169.npy,resources/data/mesh/sample_y169.npy
resources/data/mesh/sample_x170.npy,resources/data/mesh/sample_y170.npy
resources/data/mesh/sample_x171.npy,resources/data/mesh/sample_y171.npy
resources/data/mesh/sample_x172.npy,resources/data/mesh/sample_y172.npy
resources/data/mesh/sample_x173.npy,resources/data/mesh/sample_y173.npy
resources/data/mesh/sample_x174.npy,resources/data/mesh/sample_y174.npy
resources/data/mesh/sample_x175.npy,resources/data/mesh/sample_y175.npy
resources/data/mesh/sample_x176.npy,resources/data/mesh/sample_y176.npy
resources/data/mesh/sample_x177.npy,resources/data/mesh/sample_y177.npy
resources/data/mesh/sample_x178.npy,resources/data/mesh/sample_y178.npy
resources/data/mesh/sample_x179.npy,resources/data/mesh/sample_y179.npy
resources/data/mesh/sample_x180.npy,resources/data/mesh/sample_y180.npy
resources/data/mesh/sample_x181.npy,resources/data/mesh/sample_y181.npy
resources/data/mesh/sample_x182.npy,resources/data/mesh/sample_y182.npy
resources/data/mesh/sample_x183.npy,resources/data/mesh/sample_y183.npy
resources/data/mesh/sample_x184.npy,resources/data/mesh/sample_y184.npy
resources/data/mesh/sample_x185.npy,resources/data/mesh/sample_y185.npy
resources/data/mesh/sample_x186.npy,resources/data/mesh/sample_y186.npy
resources/data/mesh/sample_x187.npy,resources/data/mesh/sample_y187.npy
resources/data/mesh/sample_x188.npy,resources/data/mesh/sample_y188.npy
resources/data/mesh/sample_x189.npy,resources/data/mesh/sample_y189.npy
resources/data/mesh/sample_x190.npy,resources/data/mesh/sample_y190.npy
resources/data/mesh/sample_x191.npy,resources/data/mesh/sample_y191.npy
resources/data/mesh/sample_x192.npy,resources/data/mesh/sample_y192.npy
resources/data/mesh/sample_x193.npy,resources/data/mesh/sample_y193.npy
resources/data/mesh/sample_x194.npy,resources/data/mesh/sample_y194.npy
resources/data/mesh/sample_x195.npy,resources/data/mesh/sample_y195.npy
resources/data/mesh/sample_x196.npy,resources/data/mesh/sample_y196.npy
resources/data/mesh/sample_x197.npy,resources/data/mesh/sample_y197.npy
resources/data/mesh/sample_x198.npy,resources/data/mesh/sample_y198.npy
resources/data/mesh/sample_x199.npy,resources/data/mesh/sample_y199.npy
resources/data/mesh/sample_x200.npy,resources/data/mesh/sample_y200.npy
resources/data/mesh/sample_x201.npy,resources/data/mesh/sample_y201.npy
resources/data/mesh/sample_x202.npy,resources/data/mesh/sample_y202.npy
resources/data/mesh/sample_x203.npy,resources/data/mesh/sample_y203.npy
resources/data/mesh/sample_x204.npy,resources/data/mesh/sample_y204.npy
resources/data/mesh/sample_x205.npy,resources/data/mesh/sample_y205.npy
resources/data/mesh/sample_x206.npy,resources/data/mesh/sample_y206.npy
resources/data/mesh/sample_x207.npy,resources/data/mesh/sample_y207.npy
resources/data/mesh/sample_x208.npy,resources/data/mesh/sample_y208.npy
resources/data/mesh/sample_x209.npy,resources/data/mesh/sample_y209.npy
resources/data/mesh/sample_x210.npy,resources/data/mesh/sample_y210.npy
resources/data/mesh/sample_x211.npy,resources/data/mesh/sample_y211.npy
resources/data/mesh/sample_x212.npy,resources/data/mesh/sample_y212.npy
resources/data/mesh/sample_x213.npy,resources/data/mesh/sample_y213.npy
resources/data/mesh/sample_x214.npy,resources/data/mesh/sample_y214.npy
resources/data/mesh/sample_x215.npy,resources/data/mesh/sample_y215.npy
resources/data/mesh/sample_x216.npy,resources/data/mesh/sample_y216.npy
resources/data/mesh/sample_x217.npy,resources/data/mesh/sample_y217.npy
resources/data/mesh/sample_x218.npy,resources/data/mesh/sample_y218.npy
resources/data/mesh/sample_x219.npy,resources/data/mesh/sample_y219.npy
resources/data/mesh/sample_x220.npy,resources/data/mesh/sample_y220.npy
resources/data/mesh/sample_x221.npy,resources/data/mesh/sample_y221.npy
resources/data/mesh/sample_x222.npy,resources/data/mesh/sample_y222.npy
resources/data/mesh/sample_x223.npy,resources/data/mesh/sample_y223.npy
resources/data/mesh/sample_x224.npy,resources/data/mesh/sample_y224.npy
resources/data/mesh/sample_x225.npy,resources/data/mesh/sample_y225.npy
resources/data/mesh/sample_x226.npy,resources/data/mesh/sample_y226.npy
resources/data/mesh/sample_x227.npy,resources/data/mesh/sample_y227.npy
resources/data/mesh/sample_x228.npy,resources/data/mesh/sample_y228.npy
resources/data/mesh/sample_x229.npy,resources/data/mesh/sample_y229.npy
resources/data/mesh/sample_x230.npy,resources/data/mesh/sample_y230.npy
resources/data/mesh/sample_x231.npy,resources/data/mesh/sample_y231.npy
resources/data/mesh/sample_x232.npy,resources/data/mesh/sample_y232.npy
resources/data/mesh/sample_x233.npy,resources/data/mesh/sample_y233.npy
resources/data/mesh/sample_x234.npy,resources/data/mesh/sample_y234.npy
resources/data/mesh/sample_x235.npy,resources/data/mesh/sample_y235.npy
resources/data/mesh/sample_x236.npy,resources/data/mesh/sample_y236.npy
resources/data/mesh/sample_x237.npy,resources/data/mesh/sample_y237.npy
resources/data/mesh/sample_x238.npy,resources/data/mesh/sample_y238.npy
resources/data/mesh/sample_x239.npy,resources/data/mesh/sample_y239.npy
resources/data/mesh/sample_x240.npy,resources/data/mesh/sample_y240.npy
resources/data/mesh/sample_x241.npy,resources/data/mesh/sample_y241.npy
resources/data/mesh/sample_x242.npy,resources/data/mesh/sample_y242.npy
resources/data/mesh/sample_x243.npy,resources/data/mesh/sample_y243.npy
resources/data/mesh/sample_x244.npy,resources/data/mesh/sample_y244.npy
resources/data/mesh/sample_x245.npy,resources/data/mesh/sample_y245.npy
resources/data/mesh/sample_x246.npy,resources/data/mesh/sample_y246.npy
resources/data/mesh/sample_x247.npy,resources/data/mesh/sample_y247.npy
resources/data/mesh/sample_x248.npy,resources/data/mesh/sample_y248.npy
resources/data/mesh/sample_x249.npy,resources/data/mesh/sample_y249.npy
resources/data/mesh/sample_x250.npy,resources/data/mesh/sample_y250.npy
resources/data/mesh/sample_x251.npy,resources/data/mesh/sample_y251.npy
resources/data/mesh/sample_x252.npy,resources/data/mesh/sample_y252.npy
resources/data/mesh/sample_x253.npy,resources/data/mesh/sample_y253.npy
resources/data/mesh/sample_x254.npy,resources/data/mesh/sample_y254.npy
resources/data/mesh/sample_x255.npy,resources/data/mesh/sample_y255.npy
resources/data/mesh/sample_x256.npy,resources/data/mesh/sample_y256.npy
resources/data/mesh/sample_x257.npy,resources/data/mesh/sample_y257.npy
resources/data/mesh/sample_x258.npy,resources/data/mesh/sample_y258.npy
resources/data/mesh/sample_x259.npy,resources/data/mesh/sample_y259.npy
resources/data/mesh/sample_x260.npy,resources/data/mesh/sample_y260.npy
resources/data/mesh/sample_x261.npy,resources/data/mesh/sample_y261.npy
resources/data/mesh/sample_x262.npy,resources/data/mesh/sample_y262.npy
resources/data/mesh/sample_x263.npy,resources/data/mesh/sample_y263.npy
resources/data/mesh/sample_x264.npy,resources/data/mesh/sample_y264.npy
resources/data/mesh/sample_x265.npy,resources/data/mesh/sample_y265.npy
resources/data/mesh/sample_x266.npy,resources/data/mesh/sample_y266.npy
resources/data/mesh/sample_x267.npy,resources/data/mesh/sample_y267.npy
resources/data/mesh/sample_x268.npy,resources/data/mesh/sample_y268.npy
resources/data/mesh/sample_x269.npy,resources/data/mesh/sample_y269.npy
resources/data/mesh/sample_x270.npy,resources/data/mesh/sample_y270.npy
resources/data/mesh/sample_x271.npy,resources/data/mesh/sample_y271.npy
resources/data/mesh/sample_x272.npy,resources/data/mesh/sample_y272.npy
resources/data/mesh/sample_x273.npy,resources/data/mesh/sample_y273.npy
resources/data/mesh/sample_x274.npy,resources/data/mesh/sample_y274.npy
resources/data/mesh/sample_x275.npy,resources/data/mesh/sample_y275.npy
resources/data/mesh/sample_x276.npy,resources/data/mesh/sample_y276.npy
resources/data/mesh/sample_x277.npy,resources/data/mesh/sample_y277.npy
resources/data/mesh/sample_x278.npy,resources/data/mesh/sample_y278.npy
resources/data/mesh/sample_x279.npy,resources/data/mesh/sample_y279.npy
resources/data/mesh/sample_x280.npy,resources/data/mesh/sample_y280.npy
resources/data/mesh/sample_x281.npy,resources/data/mesh/sample_y281.npy
resources/data/mesh/sample_x282.npy,resources/data/mesh/sample_y282.npy
resources/data/mesh/sample_x283.npy,resources/data/mesh/sample_y283.npy
resources/data/mesh/sample_x284.npy,resources/data/mesh/sample_y284.npy
resources/data/mesh/sample_x285.npy,resources/data/mesh/sample_y285.npy
resources/data/mesh/sample_x286.npy,resources/data/mesh/sample_y286.npy
resources/data/mesh/sample_x287.npy,resources/data/mesh/sample_y287.npy
resources/data/mesh/sample_x288.npy,resources/data/mesh/sample_y288.npy
resources/data/mesh/sample_x289.npy,resources/data/mesh/sample_y289.npy
resources/data/mesh/sample_x290.npy,resources/data/mesh/sample_y290.npy
resources/data/mesh/sample_x291.npy,resources/data/mesh/sample_y291.npy
resources/data/mesh/sample_x292.npy,resources/data/mesh/sample_y292.npy
resources/data/mesh/sample_x293.npy,resources/data/mesh/sample_y293.npy
resources/data/mesh/sample_x294.npy,resources/data/mesh/sample_y294.npy
resources/data/mesh/sample_x295.npy,resources/data/mesh/sample_y295.npy
resources/data/mesh/sample_x296.npy,resources/data/mesh/sample_y296.npy
resources/data/mesh/sample_x297.npy,resources/data/mesh/sample_y297.npy
resources/data/mesh/sample_x298.npy,resources/data/mesh/sample_y298.npy
resources/data/mesh/sample_x299.npy,resources/data/mesh/sample_y299.npy
resources/data/mesh/sample_x300.npy,resources/data/mesh/sample_y300.npy
resources/data/mesh/sample_x301.npy,resources/data/mesh/sample_y301.npy
resources/data/mesh/sample_x302.npy,resources/data/mesh/sample_y302.npy
resources/data/mesh/sample_x303.npy,resources/data/mesh/sample_y303.npy
resources/data/mesh/sample_x304.npy,resources/data/mesh/sample_y304.npy
resources/data/mesh/sample_x305.npy,resources/data/mesh/sample_y305.npy
resources/data/mesh/sample_x306.npy,resources/data/mesh/sample_y306.npy
resources/data/mesh/sample_x307.npy,resources/data/mesh/sample_y307.npy
resources/data/mesh/sample_x308.npy,resources/data/mesh/sample_y308.npy
resources/data/mesh/sample_x309.npy,resources/data/mesh/sample_y309.npy
resources/data/mesh/sample_x310.npy,resources/data/mesh/sample_y310.npy
resources/data/mesh/sample_x311.npy,resources/data/mesh/sample_y311.npy
resources/data/mesh/sample_x312.npy,resources/data/mesh/sample_y312.npy
resources/data/mesh/sample_x313.npy,resources/data/mesh/sample_y313.npy
resources/data/mesh/sample_x314.npy,resources/data/mesh/sample_y314.npy
resources/data/mesh/sample_x315.npy,resources/data/mesh/sample_y315.npy
resources/data/mesh/sample_x316.npy,resources/data/mesh/sample_y316.npy
resources/data/mesh/sample_x317.npy,resources/data/mesh/sample_y317.npy
resources/data/mesh/sample_x318.npy,resources/data/mesh/sample_y318.npy
resources/data/mesh/sample_x319.npy,resources/data/mesh/sample_y319.npy
resources/data/mesh/sample_x320.npy,resources/data/mesh/sample_y320.npy
resources/data/mesh/sample_x321.npy,resources/data/mesh/sample_y321.npy
resources/data/mesh/sample_x322.npy,resources/data/mesh/sample_y322.npy
resources/data/mesh/sample_x323.npy,resources/data/mesh/sample_y323.npy
resources/data/mesh/sample_x324.npy,resources/data/mesh/sample_y324.npy
resources/data/mesh/sample_x325.npy,resources/data/mesh/sample_y325.npy
resources/data/mesh/sample_x326.npy,resources/data/mesh/sample_y326.npy
resources/data/mesh/sample_x327.npy,resources/data/mesh/sample_y327.npy
resources/data/mesh/sample_x328.npy,resources/data/mesh/sample_y328.npy
resources/data/mesh/sample_x329.npy,resources/data/mesh/sample_y329.npy
resources/data/mesh/sample_x330.npy,resources/data/mesh/sample_y330.npy
resources/data/mesh/sample_x331.npy,resources/data/mesh/sample_y331.npy
resources/data/mesh/sample_x332.npy,resources/data/mesh/sample_y332.npy
resources/data/mesh/sample_x333.npy,resources/data/mesh/sample_y333.npy
resources/data/mesh/sample_x334.npy,resources/data/mesh/sample_y334.npy
resources/data/mesh/sample_x335.npy,resources/data/mesh/sample_y335.npy
resources/data/mesh/sample_x336.npy,resources/data/mesh/sample_y336.npy
resources/data/mesh/sample_x337.npy,resources/data/mesh/sample_y337.npy
resources/data/mesh/sample_x338.npy,resources/data/mesh/sample_y338.npy
resources/data/mesh/sample_x339.npy,resources/data/mesh/sample_y339.npy
resources/data/mesh/sample_x340.npy,resources/data/mesh/sample_y340.npy
resources/data/mesh/sample_x341.npy,resources/data/mesh/sample_y341.npy
resources/data/mesh/sample_x342.npy,resources/data/mesh/sample_y342.npy
resources/data/mesh/sample_x343.npy,resources/data/mesh/sample_y343.npy
resources/data/mesh/sample_x344.npy,resources/data/mesh/sample_y344.npy
resources/data/mesh/sample_x345.npy,resources/data/mesh/sample_y345.npy
resources/data/mesh/sample_x346.npy,resources/data/mesh/sample_y346.npy
resources/data/mesh/sample_x347.npy,resources/data/mesh/sample_y347.npy
resources/data/mesh/sample_x348.npy,resources/data/mesh/sample_y348.npy
resources/data/mesh/sample_x349.npy,resources/data/mesh/sample_y349.npy
resources/data/mesh/sample_x350.npy,resources/data/mesh/sample_y350.npy
resources/data/mesh/sample_x351.npy,resources/data/mesh/sample_y351.npy
resources/data/mesh/sample_x352.npy,resources/data/mesh/sample_y352.npy
resources/data/mesh/sample_x353.npy,resources/data/mesh/sample_y353.npy
resources/data/mesh/sample_x354.npy,resources/data/mesh/sample_y354.npy
resources/data/mesh/sample_x355.npy,resources/data/mesh/sample_y355.npy
resources/data/mesh/sample_x356.npy,resources/data/mesh/sample_y356.npy
resources/data/mesh/sample_x357.npy,resources/data/mesh/sample_y357.npy
resources/data/mesh/sample_x358.npy,resources/data/mesh/sample_y358.npy
resources/data/mesh/sample_x359.npy,resources/data/mesh/sample_y359.npy
resources/data/mesh/sample_x360.npy,resources/data/mesh/sample_y360.npy
resources/data/mesh/sample_x361.npy,resources/data/mesh/sample_y361.npy
resources/data/mesh/sample_x362.npy,resources/data/mesh/sample_y362.npy
resources/data/mesh/sample_x363.npy,resources/data/mesh/sample_y363.npy
resources/data/mesh/sample_x364.npy,resources/data/mesh/sample_y364.npy
resources/data/mesh/sample_x365.npy,resources/data/mesh/sample_y365.npy
resources/data/mesh/sample_x366.npy,resources/data/mesh/sample_y366.npy
resources/data/mesh/sample_x367.npy,resources/data/mesh/sample_y367.npy
resources/data/mesh/sample_x368.npy,resources/data/mesh/sample_y368.npy
resources/data/mesh/sample_x369.npy,resources/data/mesh/sample_y369.npy
resources/data/mesh/sample_x370.npy,resources/data/mesh/sample_y370.npy
resources/data/mesh/sample_x371.npy,resources/data/mesh/sample_y371.npy
resources/data/mesh/sample_x372.npy,resources/data/mesh/sample_y372.npy
resources/data/mesh/sample_x373.npy,resources/data/mesh/sample_y373.npy
resources/data/mesh/sample_x374.npy,resources/data/mesh/sample_y374.npy
resources/data/mesh/sample_x375.npy,resources/data/mesh/sample_y375.npy
resources/data/mesh/sample_x376.npy,resources/data/mesh/sample_y376.npy
resources/data/mesh/sample_x377.npy,resources/data/mesh/sample_y377.npy
resources/data/mesh/sample_x378.npy,resources/data/mesh/sample_y378.npy
resources/data/mesh/sample_x379.npy,resources/data/mesh/sample_y379.npy
resources/data/mesh/sample_x380.npy,resources/data/mesh/sample_y380.npy
resources/data/mesh/sample_x381.npy,resources/data/mesh/sample_y381.npy
resources/data/mesh/sample_x382.npy,resources/data/mesh/sample_y382.npy
resources/data/mesh/sample_x383.npy,resources/data/mesh/sample_y383.npy
resources/data/mesh/sample_x384.npy,resources/data/mesh/sample_y384.npy
resources/data/mesh/sample_x385.npy,resources/data/mesh/sample_y385.npy
resources/data/mesh/sample_x386.npy,resources/data/mesh/sample_y386.npy
resources/data/mesh/sample_x387.npy,resources/data/mesh/sample_y387.npy
resources/data/mesh/sample_x388.npy,resources/data/mesh/sample_y388.npy
resources/data/mesh/sample_x389.npy,resources/data/mesh/sample_y389.npy
resources/data/mesh/sample_x390.npy,resources/data/mesh/sample_y390.npy
resources/data/mesh/sample_x391.npy,resources/data/mesh/sample_y391.npy
resources/data/mesh/sample_x392.npy,resources/data/mesh/sample_y392.npy
resources/data/mesh/sample_x393.npy,resources/data/mesh/sample_y393.npy
resources/data/mesh/sample_x394.npy,resources/data/mesh/sample_y394.npy
resources/data/mesh/sample_x395.npy,resources/data/mesh/sample_y395.npy
resources/data/mesh/sample_x396.npy,resources/data/mesh/sample_y396.npy
resources/data/mesh/sample_x397.npy,resources/data/mesh/sample_y397.npy
resources/data/mesh/sample_x398.npy,resources/data/mesh/sample_y398.npy
resources/data/mesh/sample_x399.npy,resources/data/mesh/sample_y399.npy
resources/data/mesh/sample_x400.npy,resources/data/mesh/sample_y400.npy
resources/data/mesh/sample_x401.npy,resources/data/mesh/sample_y401.npy
resources/data/mesh/sample_x402.npy,resources/data/mesh/sample_y402.npy
resources/data/mesh/sample_x403.npy,resources/data/mesh/sample_y403.npy
resources/data/mesh/sample_x404.npy,resources/data/mesh/sample_y404.npy
resources/data/mesh/sample_x405.npy,resources/data/mesh/sample_y405.npy
resources/data/mesh/sample_x406.npy,resources/data/mesh/sample_y406.npy
resources/data/mesh/sample_x407.npy,resources/data/mesh/sample_y407.npy
